id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status_joint,loan_status,pymnt_plan,dti,open_acc,total_acc,initial_list_status,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,application_type,annual_inc_joint,dti_joint,inter_rate
1034117,1263700,35000,35000,2,19.91,925.54,5,24,5,2,110000,3,6,1,10.9,7,18,1,0,52570.9673,35000,17570.97,0,0,17407.47,1,0,0,19
1034017,1263597,12000,12000,2,20.3,319.94,5,25,5,2,48000,2,1,1,14.65,5,8,1,0,13486.9,5503.11,5653.19,0,2330.6,319.94,1,0,0,20
1034316,1263912,15000,15000,2,19.91,396.66,5,24,2,6,48000,3,6,1,20.82,11,23,1,0,21534.08279,15000,6514.27,19.81200272,0,9227.93,1,0,0,19
1034236,1263827,24000,24000,2,19.03,622.97,5,22,1,6,70000,3,6,1,17.67,6,12,1,0,27277.6,24000,3277.6,0,0,22302.71,1,0,0,19
1034299,1263895,35000,35000,2,19.42,916.03,5,23,10,2,185000,3,2,1,16.72,16,37,1,9175.4,44858.17,25824.6,19033.57,0,0,916.03,1,0,0,19
1034287,1263882,11200,11200,1,17.27,400.82,4,18,2,6,36840,1,6,1,14.07,2,5,1,0,14425.29454,11200,3225.29,0,0,411.15,1,0,0,17
1034063,1263643,7000,7000,1,11.71,231.54,2,8,10,6,50000,3,6,1,24.24,10,32,1,0,8332.988094,7000,1332.99,0,0,239.49,1,0,0,11
1034283,1263878,6200,6200,2,19.42,162.27,5,23,8,6,55000,2,6,1,11.35,10,19,1,0,8814.416618,6200,2614.42,0,0,3799.91,1,0,0,19
1034285,1263880,20000,20000,2,15.96,485.94,3,15,10,2,60000,3,6,1,23.54,10,22,1,0,28535.32655,20000,8535.33,0,0,6700.53,1,0,0,15
1034059,1263639,35000,35000,2,23.91,1005.06,7,34,10,6,81500,3,1,1,21.92,7,31,1,0,26027.59,8325.13,13783.77,0,3918.69,41.06,1,0,0,23
1034032,1263612,12000,12000,1,16.77,426.47,4,17,10,6,48000,3,6,1,11.78,11,20,1,0,14216.77,12000,2216.77,0,0,7831.63,1,0,0,16
1034262,1263856,8500,8500,2,20.3,226.62,5,25,6,6,82000,3,6,1,10.6,6,12,1,0,13327.19002,8500,4827.19,0,0,2676.05,1,0,0,20
1034247,1263840,12000,12000,1,6.62,368.45,1,2,8,6,45000,1,6,1,9.89,10,31,1,0,13231.22796,12000,1231.23,0,0,2199.57,1,0,0,6
1034255,1263848,12000,12000,2,13.49,276.06,3,11,9,6,50000,3,6,1,24.82,14,31,1,0,16298.59997,12000,4298.6,0,0,3599.84,1,0,0,13
1034051,1263631,20000,20000,2,17.27,499.96,4,18,10,6,56508,2,1,1,23.08,11,21,1,0,19014.33,9141.54,8357.3,0,1515.49,500,1,0,0,17
1034218,1263810,10400,10400,1,13.49,352.88,3,11,1,6,57460,3,6,1,22.62,9,13,1,0,12676.4357,10400,2276.44,0,0,1400.66,1,0,0,13
1034228,1263820,5000,5000,1,12.69,167.73,2,10,2,6,60400,2,6,1,12.87,3,15,1,0,6037.853138,5000,1037.85,0,0,176.07,1,0,0,12
1033995,1263575,8400,8400,1,17.27,300.62,4,18,8,6,34000,3,6,1,12.85,8,9,1,0,10818.18642,8400,2418.19,0,0,310.01,1,0,0,17
1033998,1263578,24000,24000,2,21.67,658.36,6,28,10,2,98000,3,6,1,18.02,12,24,1,0,32132.06,24000,8132.06,0,0,18984.32,1,0,0,21
1034013,1263593,20000,20000,1,12.42,668.31,2,9,6,6,100000,2,6,1,26.4,10,29,1,0,22707.93,19999.99,2707.94,0,0,12696.89,1,0,0,12
1032493,1262134,12300,12300,2,19.91,325.26,5,24,6,2,41000,3,2,1,24.91,13,25,1,3248.92,15956.03,9051.07,6904.96,0,0,325.26,1,0,0,19
1033990,1263570,11000,11000,1,13.49,373.24,3,11,10,6,50000,3,6,1,11.02,6,16,1,0,13431.43347,11000,2431.43,0,0,389.87,1,0,0,13
1033999,1263579,18950,18950,2,19.03,491.89,5,22,3,2,49500,3,6,1,13.99,9,20,1,0,28083.63009,18950,9133.63,0,0,8975.66,1,0,0,19
1034179,1263768,12000,12000,1,11.71,396.92,2,8,10,6,35000,1,6,1,13.37,5,20,1,0,13044.05,12000,1044.05,0,0,9476.21,1,0,0,11
1033980,1263560,20000,20000,1,11.71,661.52,2,8,2,5,50000,3,6,1,15.98,15,26,1,0,23806.92441,20000,3806.92,0,0,692.2,1,0,0,11
1033954,1263741,3650,3650,2,17.58,91.86,4,19,4,6,29000,2,2,1,12.5,12,28,1,937.16,4485.73,2712.84,1772.89,0,0,91.86,1,0,0,17
1033948,1263735,12000,12000,1,14.27,411.71,3,12,1,6,159500,2,1,1,13.71,15,39,1,0,14285.06,11170.88,2806.72,120.81,186.65,60.52,1,0,0,14
1033938,1263725,7200,7200,1,17.58,258.79,4,19,10,6,56000,1,6,1,8.64,11,17,1,0,9181.088804,7200,1981.09,0,0,2211.18,1,0,0,17
1033977,1263557,33950,33950,1,7.9,1062.31,1,4,7,2,91000,3,6,1,24.71,13,29,1,0,38240.96728,33950,4290.97,0,0,1073.9,1,0,0,7
1033927,1263512,13000,13000,2,15.96,315.86,3,15,4,2,85000,2,2,1,8.27,15,34,1,1519.61,17047.74,11480.4,5567.34,0,0,315.86,1,0,0,15
1033590,1263161,12600,12600,2,16.77,311.59,4,17,2,6,41000,1,6,1,20.22,9,11,1,0,15306.23,12600.01,2706.22,0,0,10342.82,1,0,0,16
1033754,1263533,15000,15000,1,11.71,496.14,2,8,1,6,60000,2,6,1,15.56,17,40,1,0,17437.23,15000,2437.23,0,0,6545.51,1,0,0,11
1033743,1263521,4250,4250,1,12.69,142.57,2,10,7,6,50000,1,6,1,9.26,14,16,1,0,5076.207234,4250,826.21,0,0,1243.98,1,0,0,12
1033888,1263473,7000,7000,1,9.91,225.58,2,6,5,6,62000,1,6,1,5.01,7,36,1,0,7141.6,7000,141.6,0,0,3329.45,1,0,0,9
1033918,1263504,1500,1500,1,15.96,52.71,3,15,10,2,97000,2,6,1,19.63,11,27,1,0,1629.76,1500,129.76,0,0,1316.29,1,0,0,15
1033741,1263519,25000,25000,1,7.9,782.26,1,4,10,2,200000,2,6,1,0,6,14,1,0,25634.55,25000,634.55,0,0,23291.01,1,0,0,7
1033715,1263291,15600,15600,2,20.3,415.92,5,25,5,6,85000,2,6,1,18.9,9,22,1,0,22015.3679,15600,6415.37,0,0,10398.21,1,0,0,20
1033719,1263295,21000,21000,2,18.64,540.61,5,21,10,6,110000,2,6,1,13.57,14,36,1,0,31237.28891,21000,10237.29,0,0,9089.96,1,0,0,18
1033717,1263293,20000,20000,2,12.69,451.9,2,10,7,6,65918,2,6,1,15.53,5,21,1,0,25352.87783,20000,5352.88,0,0,11369.46,1,0,0,12
1033885,1263470,20000,20000,2,13.49,460.1,3,11,3,2,55000,2,1,1,20.62,7,10,1,0,5437.62,2212.41,2203.76,0,1021.45,92.71,1,0,0,13
1033865,1263450,12000,12000,1,8.9,381.04,1,5,5,6,42900,1,6,1,16.03,9,30,1,0,13153.92,12000,1153.92,0,0,7446.41,1,0,0,8
1033711,1263287,10000,10000,1,12.69,335.45,2,10,10,6,51000,1,6,1,10.16,8,11,1,0,11949.64687,10000,1949.65,0,0,2907.06,1,0,0,12
1028694,1258052,5800,5800,2,19.03,150.56,5,22,10,2,51300,3,6,1,17.44,6,33,1,0,8222.82673,5800,2422.83,0,0,4157.71,1,0,0,19
1033835,1263418,2400,2400,1,12.42,80.2,2,9,3,6,45000,1,6,1,16.4,20,39,1,0,2866.251111,2400,466.25,0,0,161.29,1,0,0,12
1033887,1263472,28100,28100,2,14.65,663.35,3,13,9,6,60000,3,6,1,24.16,7,23,1,0,30429.76,28100,2329.76,0,0,125.44,1,0,0,14
750710,950092,4500,4500,1,6.62,138.17,1,2,10,2,72000,1,6,1,15.77,7,20,1,0,4524.97,4500,24.97,0,0,4525.3,1,0,0,6
1033679,1263255,4800,4800,1,10.65,156.36,2,7,1,6,26000,1,6,1,11.82,9,19,1,0,5623.477264,4800,823.48,0,0,469.06,1,0,0,10
1033837,1263420,5000,5000,1,7.9,156.46,1,4,0,2,45600,1,6,1,17.16,14,24,1,0,5631.690323,5000,631.69,0,0,159.23,1,0,0,7
1033681,1263257,18000,18000,1,10.65,586.32,2,7,9,6,77000,3,6,1,10.64,10,22,1,0,21102.89414,18000,3102.89,0,0,606.13,1,0,0,10
1033691,1263267,25000,25000,1,7.51,777.78,1,3,10,2,56900,3,6,1,15.48,10,31,1,0,27860.82645,25000,2860.83,0,0,6120.69,1,0,0,7
1033868,1263453,18000,18000,1,7.9,563.23,1,4,2,2,140000,1,6,1,2.69,4,21,1,0,20274.40053,18000,2274.4,0,0,573.05,1,0,0,7
1033854,1263438,6000,6000,1,15.96,210.83,3,15,4,6,72000,1,6,1,4.15,7,11,1,0,7100.23,6000,1100.23,0,0,3738.45,1,0,0,15
1033669,1263245,35000,35000,2,22.35,973.64,6,30,10,6,143000,3,9,1,12.95,16,20,1,10418.06,46850.28,24581.94,22122.3,146.04,0,1022.32,1,0,0,22
1033838,1263421,27000,27000,1,13.49,916.13,3,11,5,6,83000,3,6,1,19.59,3,5,1,0,32971.7865,27000,5971.79,0,0,944.68,1,0,0,13
1033663,1263238,3000,3000,1,9.91,96.68,2,6,10,6,45600,1,6,1,8,5,25,1,0,3462.693814,3000,462.69,0,0,665.73,1,0,0,9
1033826,1263408,10000,10000,1,10.65,325.74,2,7,1,6,68000,3,6,1,24.19,9,10,1,0,11664.22727,10000,1664.23,0,0,753.66,1,0,0,10
1033807,1263388,10125,10125,1,14.65,349.26,3,13,4,6,70000,2,6,1,8.13,12,19,1,0,12571.54178,10125,2446.54,0,0,353.68,1,0,0,14
922483,1143234,8000,8000,1,12.42,267.33,2,9,8,2,47000,3,6,1,24.92,13,25,1,0,9621.881036,8000,1621.88,0,0,273.13,1,0,0,12
1033633,1263207,10000,10000,1,9.91,322.25,2,6,6,6,45000,1,6,1,7.63,7,11,1,0,11255.25,10000,1255.25,0,0,5139.37,1,0,0,9
1012332,1239453,35000,35000,2,14.27,819.3,3,12,1,6,121000,3,6,1,1.99,10,15,1,0,47749.74334,35000,12749.74,0,0,14176.12,1,0,0,14
1033554,1263332,21600,21600,2,21.67,592.53,6,28,7,2,82900,3,6,1,12.49,7,25,1,0,23541.77,21600,1912.19,29.58249439,0,21176.45,1,0,0,21
1033606,1263179,12000,12000,1,10.65,390.88,2,7,3,6,110000,1,6,1,11.88,7,25,1,0,14069.54572,12000,2069.55,0,0,399.93,1,0,0,10
1033601,1263173,6000,6000,1,15.27,208.79,3,14,10,6,49000,1,6,1,23.29,12,18,1,0,6076.55,6000,76.55,0,0,6077.06,1,0,0,15
1033561,1263339,14000,14000,1,16.29,494.21,4,16,6,5,70000,2,6,1,12.26,5,12,1,0,17788.6986,14000,3788.7,0,0,501.23,1,0,0,16
1033765,1263343,8000,8000,1,14.27,274.48,3,12,1,6,50000,2,6,1,19.34,9,18,1,0,9877.715403,8000,1877.72,0,0,284.18,1,0,0,14
1033553,1263331,14000,14000,2,13.49,322.07,3,11,1,6,33936,2,2,1,19.77,8,9,1,3324.35,15765.05,10675.65,5089.4,0,0,322.07,1,0,0,13
1033330,1262899,8000,8000,1,12.69,268.36,2,10,5,2,38000,2,6,1,10.55,14,28,1,0,9657.747517,8000,1657.75,0,0,279.71,1,0,0,12
1031499,1261147,21000,21000,1,8.9,666.82,1,5,5,6,125000,2,6,1,2.94,4,13,1,0,22824.54,21000,1824.54,0,0,14163.32,1,0,0,8
1033569,1263136,22000,22000,2,11.71,486.16,2,8,10,2,70000,3,1,1,18.45,6,23,1,0,20596.97,12394.78,6043.8,0,2158.39,486.16,1,0,0,11
1025389,1254531,6000,6000,1,15.96,210.83,3,15,2,6,28800,2,6,1,18.25,9,37,1,0,7147.69,6000,1147.69,0,0,3571.8,1,0,0,15
1033285,1262852,15000,15000,1,17.58,539.14,4,19,1,6,130000,3,6,1,6.91,8,17,1,0,19323.37474,15000,4323.37,0,0,2639.93,1,0,0,17
1033318,1262887,5200,5200,1,11.71,172,2,8,4,6,54000,2,6,1,5.58,11,12,1,0,6131.876659,5200,931.88,0,0,1494.9,1,0,0,11
1033192,1262754,17500,17500,1,7.9,547.58,1,4,10,2,40000,2,6,1,11.43,4,15,1,0,19710.8289,17500,2210.83,0,0,559.83,1,0,0,7
1033487,1263061,6400,6400,1,11.71,211.69,2,8,2,6,50000,2,6,1,15.84,7,13,1,0,7385.13,6400,985.13,0,0,3155.72,1,0,0,11
1033480,1263055,3825,3825,1,10.65,124.6,2,7,3,2,22000,1,6,1,9.65,4,12,1,0,4286.47,3825,461.47,0,0,2300.18,1,0,0,10
1033498,1263074,21000,21000,1,7.9,657.1,1,4,3,5,60000,2,6,1,13.6,6,34,1,0,23273.18,21000,2273.18,0,0,8826.29,1,0,0,7
1033276,1262843,14000,14000,1,12.42,467.82,2,9,9,2,72000,3,6,1,19.8,12,26,1,0,16627.53535,14000,2627.54,0,0,4482.42,1,0,0,12
1033481,1263056,18950,18950,1,10.65,617.27,2,7,10,6,50000,2,6,1,18.94,17,37,1,0,22218.36141,18950,3268.36,0,0,630.29,1,0,0,10
1033307,1262876,3000,3000,1,9.91,96.68,2,6,6,5,40000,2,6,1,8.19,3,10,1,0,3478.77073,3000,478.77,0,0,103.55,1,0,0,9
1016253,1243955,2400,2400,1,12.69,80.51,2,10,5,5,48000,1,1,1,15.28,19,36,1,0,2817.85,2310.05,494.54,0,13.26,80.51,1,0,0,12
1033301,1262870,6000,6000,1,12.69,201.27,2,10,5,5,75000,2,6,1,18.06,9,27,1,0,6905.04,6000,905.04,0,0,3488.26,1,0,0,12
1033280,1262847,16000,16000,2,18.64,411.89,5,21,5,2,115000,3,6,1,10.77,12,20,1,0,24033.26,16000,8033.26,0,0,4674.43,1,0,0,18
1033249,1262815,18000,18000,1,12.42,601.48,2,9,10,6,90000,1,6,1,7.4,8,23,1,0,20437.53,18000,2437.53,0,0,11425.19,1,0,0,12
1033445,1263017,10000,10000,1,16.29,353.01,4,16,5,6,25000,2,6,1,14.11,6,32,1,0,12706.40383,10000,2706.4,0,0,357.29,1,0,0,16
1033264,1262831,2125,2125,1,15.27,73.95,3,14,6,6,35000,2,6,1,14.95,5,10,1,0,2661.97,2124.99,536.98,0,0,73.72,1,0,0,15
1033444,1263016,7500,7500,1,7.9,234.68,1,4,5,6,34000,1,1,1,29.29,13,26,1,0,3049.02,2504.96,544.06,0,0,234.68,1,0,0,7
1033259,1262825,10000,10000,1,6.62,307.04,1,2,4,2,80000,2,6,1,2.59,8,24,1,0,10677.42,10000,677.42,0,0,6383.93,1,0,0,6
972799,1194777,21000,21000,2,12.42,471.61,2,9,10,2,70000,3,2,1,7.35,9,26,1,4886.47,23096.67,16113.53,6983.14,0,0,471.61,1,0,0,12
1026867,1256067,25000,25000,1,13.49,848.27,3,11,2,6,250000,2,6,1,10.78,10,26,1,0,30527.36207,25000,5527.36,0,0,881.59,1,0,0,13
1031899,1261555,16000,16000,1,9.91,515.6,2,6,10,6,40000,2,6,1,14.46,7,14,1,0,18331.89,16000,2331.89,0,0,5468.19,1,0,0,9
1025542,1254701,20000,20000,1,7.9,625.81,1,4,7,2,60000,3,6,1,21.42,6,21,1,0,22264.23,20000,2264.23,0,0,7252.77,1,0,0,7
1033410,1262980,3600,3600,1,14.27,123.52,3,12,10,6,106000,2,6,1,2.89,12,27,1,0,3914.2,3600,314.2,0,0,3052.82,1,0,0,14
1030924,1260527,20000,20000,2,18.25,510.6,4,20,5,6,99996,2,2,1,0.07,2,11,1,5154.69,24980.4,14845.31,10135.09,0,0,510.6,1,0,0,18
1033362,1262930,24000,24000,2,19.03,622.97,5,22,10,6,98000,3,2,1,23.74,14,20,1,6262.87,30483.93,17737.13,12746.8,0,0,622.97,1,0,0,19
1033173,1262733,19075,19075,2,20.3,508.57,5,25,2,6,50000,3,2,1,22.75,11,51,1,5074.82,24944.44,14000.18,10944.26,0,0,554.92,1,0,0,20
1033154,1262920,10000,10000,2,18.64,257.43,5,21,4,6,81600,2,6,1,12.19,24,41,1,0,13332.05,10000,3332.05,0,0,7132.68,1,0,0,18
1032954,1262714,8000,8000,1,11.71,264.61,2,8,1,6,25000,1,6,1,15.74,8,12,1,0,8460.69,8000,460.69,0,0,3804.76,1,0,0,11
1032956,1262716,1000,1000,1,14.65,34.5,3,13,0,6,11820,3,6,1,17.16,3,11,1,0,1241.384368,1000,241.38,0,0,20.71,1,0,0,14
1032949,1262508,4000,4000,1,8.9,127.02,1,5,1,2,15456,2,6,1,19.18,5,11,1,0,4571.603962,4000,571.6,0,0,131.1,1,0,0,8
1031222,1260631,18800,18800,2,18.25,479.96,4,20,1,6,46000,1,1,1,16.15,6,18,1,0,7160.19,2760.9,3466.88,0,932.41,479.96,1,0,0,18
1032935,1262494,14000,14000,1,12.42,467.82,2,9,4,6,84000,3,6,1,14.57,12,41,1,0,16668.60647,14000,2668.61,0,0,4057.23,1,0,0,12
1033120,1262685,15000,15000,2,15.27,358.98,3,14,10,6,29000,3,2,1,11.88,3,16,1,3704.91,17514.1,11295.1,6219,0,0,358.98,1,0,0,15
1033115,1262679,16775,16775,1,14.27,575.54,3,12,4,2,140000,2,6,1,12.42,18,36,1,0,19052.68,16775,2277.68,0,0,711.65,1,0,0,14
1032923,1262480,6325,6325,1,8.9,200.84,1,5,3,6,25000,3,6,1,22.94,9,33,1,0,7176.398686,6325,851.4,0,0,1763.08,1,0,0,8
1033099,1262663,5700,5700,2,18.64,146.74,5,21,0,6,75000,2,6,1,7.46,10,20,1,0,8367.769588,5700,2667.77,0,0,2389.86,1,0,0,18
1033086,1262648,13225,13225,1,13.49,448.74,3,11,5,6,35000,3,6,1,22.53,16,25,1,0,16149.75637,13225,2924.76,0,0,463.36,1,0,0,13
1032887,1262443,10000,10000,1,14.65,344.95,3,13,2,6,31000,3,6,1,12.08,15,21,1,0,12354.72039,10000,2354.72,0,0,2013.24,1,0,0,14
1032885,1262441,13500,13500,1,8.9,428.67,1,5,5,6,100000,1,6,1,3.16,6,10,1,0,14798.35,13500,1298.35,0,0,1870.59,1,0,0,8
1033063,1262624,12000,12000,2,12.69,271.14,2,10,3,5,60000,2,6,1,17.62,7,12,1,0,12375.05,12000,375.05,0,0,11839.55,1,0,0,12
1022403,1251191,15000,15000,2,7.9,303.43,1,4,10,2,45000,3,6,1,7.39,8,16,1,0,15479.81,15000,479.81,0,0,14275.93,1,0,0,7
1033047,1262606,20200,20200,2,21.28,549.67,6,27,10,6,59670,3,1,1,16.87,13,21,1,0,13809.19,4571.71,6997.32,0,2240.16,579.55,1,0,0,21
1033033,1262589,20000,20000,1,14.27,686.18,3,12,10,6,95000,2,1,1,14.69,12,25,1,0,12331.18,8382.17,3269.29,0,679.72,686.18,1,0,0,14
1030816,1260210,12000,12000,1,13.49,407.17,3,11,1,6,112000,1,6,1,20.56,9,22,1,0,14654.23711,12000,2654.24,0,0,419.41,1,0,0,13
1033026,1262581,25975,25975,2,22.06,718.29,6,29,10,2,66000,3,2,1,24.85,14,28,1,7100.52,35182.43,18874.47,16307.96,0,0,718.29,1,0,0,22
1030809,1260202,10600,10600,2,14.27,248.13,3,12,10,2,54000,1,2,1,28.78,16,45,1,2557.55,12135.23,8042.45,4092.78,0,0,248.13,1,0,0,14
1032990,1262542,13475,13475,1,10.65,438.93,2,7,6,6,35000,1,6,1,22.83,9,18,1,0,15799.25234,13475,2324.25,0,0,447.36,1,0,0,10
1032540,1262185,4000,4000,1,9.91,128.9,2,6,10,6,48000,3,6,1,21.02,9,24,1,0,4517.3,4000,517.3,0,0,1946.63,1,0,0,9
1032764,1262315,5000,5000,2,9.91,106.02,2,6,5,2,98580,2,2,1,15.41,8,24,1,1110.37,5194.46,3889.63,1304.83,0,0,106.02,1,0,0,9
1032577,1262042,7500,7500,1,16.29,264.76,4,16,5,5,67000,1,1,1,16.67,6,15,1,0,1296.37,664.4,393.4,0,238.57,264.76,1,0,0,16
1032771,1262322,21000,21000,2,19.42,549.62,5,23,1,2,42000,3,1,1,11.26,9,22,1,0,8705.58,3263.12,4423.3,0,1019.16,549.62,1,0,0,19
1032547,1262193,9600,9600,2,17.27,239.99,4,18,10,6,40000,3,6,1,12.9,7,14,1,0,13161.08137,9600,3561.08,0,0,5755.45,1,0,0,17
1032963,1262514,10000,10000,1,7.51,311.11,1,3,10,6,75000,2,6,1,26.34,14,27,1,0,11196.96152,10000,1196.96,0,0,329.69,1,0,0,7
1032563,1262027,3725,3725,1,12.69,124.96,2,10,8,2,27302.4,2,6,1,18.72,6,13,1,0,4075.76,3725,350.76,0,0,2956.66,1,0,0,12
1032337,1262001,19425,19425,2,20.89,524.32,6,26,10,2,46500,3,1,1,21.19,14,29,1,0,19414.81,8519.21,9269.97,0,1625.63,524.32,1,0,0,20
1032474,1262115,25900,25900,2,16.77,640.49,4,17,10,6,62000,3,6,1,22.94,16,41,1,0,37383.66232,25900,11483.66,0,0,9887.05,1,0,0,16
1032352,1262015,30000,30000,2,21.67,822.95,6,28,6,2,100000,2,1,1,1.19,3,4,1,0,29013.36,12021.24,14359.92,0,2632.2,65,1,0,0,21
1032357,1262020,13000,13000,2,19.42,340.24,5,23,1,6,37500,2,6,1,9.82,6,9,1,0,19074.74835,13000,6074.75,0,0,6848.73,1,0,0,19
1032334,1261997,15600,15600,2,14.65,368.27,3,13,5,5,48575,2,1,1,22.33,15,22,1,0,15096.99,9388.05,5708.94,0,0,368.27,1,0,0,14
1032302,1261965,20000,20000,1,12.69,670.9,2,10,7,2,64049,3,6,1,19.3,8,10,1,0,24035.13446,20000,4035.13,0,0,3963.32,1,0,0,12
1032486,1262127,10000,10000,1,9.91,322.25,2,6,10,6,107000,3,6,1,8.22,6,22,1,0,11572.40017,10000,1572.4,0,0,1596.43,1,0,0,9
1032519,1262161,8000,8000,1,14.65,275.96,3,13,10,6,72000,2,1,1,22.28,10,31,1,0,0,0,0,0,0,0,1,0,0,14
1032503,1262144,12000,12000,2,11.71,265.18,2,8,5,6,25000,3,6,1,13.49,6,15,1,0,15717.69998,12000,3717.7,0,0,3254.24,1,0,0,11
1032502,1262143,12000,12000,1,9.91,386.7,2,6,5,2,97000,2,6,1,6.05,8,24,1,0,12290.47,12000,290.47,0,0,11518.39,1,0,0,9
1031068,1260496,4000,4000,1,12.42,133.67,2,9,4,6,42000,2,6,1,11.37,12,15,1,0,4515.03,4000,515.03,0,0,2649.69,1,0,0,12
1032489,1262130,9750,9750,2,20.3,259.95,5,25,1,6,60000,2,6,1,15.94,5,17,1,0,13756.73209,9750,4006.73,0,0,6501.27,1,0,0,20
1029064,1258427,24000,24000,1,7.51,746.66,1,3,4,2,86000,3,6,1,3.46,9,29,1,0,24296.95,24000,296.95,0,0,23553.65,1,0,0,7
1032477,1262118,35000,35000,2,19.91,925.54,5,24,1,2,132500,3,6,1,16.07,15,22,1,0,49495.98715,35000,14495.99,0,0,22662.61,1,0,0,19
1032475,1262116,3125,3125,2,16.77,77.28,4,17,10,2,135000,2,6,1,9.56,11,31,1,0,4270.932054,3125,1145.93,0,0,1813.31,1,0,0,16
1032473,1262114,12000,12000,1,11.71,396.92,2,8,10,2,140000,3,6,1,11.86,14,34,1,0,14180.38758,12000,2180.39,0,0,3081.71,1,0,0,11
1032466,1261907,17500,17500,1,8.9,555.69,1,5,9,5,84000,3,6,1,7.01,14,27,1,0,20001.55993,17500,2501.56,0,0,570.87,1,0,0,8
1032453,1261891,6000,6000,1,11.71,198.46,2,8,10,2,90000,2,6,1,13.21,6,13,1,0,7089.721292,6000,1089.72,0,0,1542.72,1,0,0,11
1032251,1261914,15000,15000,2,13.49,345.08,3,11,3,2,38000,1,2,1,11.4,6,13,1,3571.53,16874.34,11428.47,5445.87,0,0,345.08,1,0,0,13
1032260,1239363,8000,8000,2,17.58,201.33,4,19,0,6,36000,2,1,1,21.2,5,11,1,0,4896.44,1708.33,2317.94,0,870.17,202.1,1,0,0,17
1032430,1261868,28000,28000,2,18.64,720.81,5,21,1,6,129000,3,6,1,23.15,12,38,1,0,39576.73895,28000,11576.74,0,0,16524.34,1,0,0,18
1000115,1225934,30000,30000,1,7.9,938.71,1,4,10,6,161000,3,6,1,0.34,9,26,1,0,31532.24,30000,1532.24,0,0,5356.32,1,0,0,7
1032417,1261854,28000,28000,2,18.25,714.83,4,20,1,2,157000,2,2,1,10.84,14,39,1,7203.22,35000.67,20796.77,14203.9,0,0,714.83,1,0,0,18
1032418,1261855,1000,1000,1,15.96,35.14,3,15,0,6,24000,1,6,1,8.9,3,15,1,0,1063.3,1000,63.3,0,0,924.18,1,0,0,15
1032408,1261845,23800,23800,1,12.42,795.29,2,9,6,2,47600,3,6,1,13.54,10,17,1,0,27795.87,23800,3995.87,0,0,439.17,1,0,0,12
1032214,1261672,17000,17000,1,6.03,517.41,1,1,3,2,50000,1,6,1,15.58,14,32,1,0,18625.92257,17000,1625.92,0,0,522.03,1,0,0,6
1032392,1261826,18000,18000,2,15.27,430.78,3,14,8,6,50000,3,1,1,22.08,9,15,1,0,11328.36,5040.96,4435.46,19.29548525,1832.64,66.66,1,0,0,15
1032213,1261668,13500,13500,2,12.42,303.18,2,9,1,2,57840,2,6,1,9.05,5,9,1,0,16793.35057,13500,3293.35,0,0,8312.89,1,0,0,12
1031828,1261281,24000,24000,1,9.91,773.4,2,6,4,2,75000,3,6,1,14.88,8,24,1,0,27837.50361,24000,3837.5,0,0,796.32,1,0,0,9
1032366,1261800,3600,3600,1,7.51,112,1,3,1,6,85000,1,6,1,9.54,12,21,1,0,4030.266449,3600,430.27,0,0,122.75,1,0,0,7
1032150,1261783,15000,15000,1,16.29,529.51,4,16,10,2,50000,3,6,1,20.88,11,32,1,0,19060.06934,15000,4060.07,0,0,535.02,1,0,0,16
1032171,1261628,1000,1000,1,13.49,33.94,3,11,7,2,53200,2,6,1,23.89,7,15,1,0,1124.7,1000,124.7,0,0,720.7,1,0,0,13
896003,1116554,30000,30000,2,23.52,854.71,7,33,3,6,110000,3,1,1,8.54,4,17,1,0,7625.93,1635.98,4319.23,42.68699442,1628.03,876,1,0,0,23
1019193,1247462,3600,3600,1,13.49,122.15,3,11,3,6,36000,1,6,1,22.97,6,9,1,0,4393.643411,3600,793.64,0,0,134.77,1,0,0,13
1032166,1261623,15500,15500,2,10.65,334.31,2,7,9,2,56510,2,6,1,8.92,7,17,1,0,16903.18,15500,1403.18,0,0,13595.97,1,0,0,10
1032131,1261764,14000,14000,1,17.58,503.19,4,19,1,6,40000,3,6,1,13.65,8,12,1,0,18107.1411,14000,4107.14,0,0,522.27,1,0,0,17
1032120,1261753,6400,6400,1,13.49,217.16,3,11,1,6,29000,1,6,1,8.48,6,16,1,0,7502.69,6400,1102.69,0,0,3396.77,1,0,0,13
1032098,1261732,3600,3600,1,6.62,110.54,1,2,5,2,45000,2,6,1,10.11,18,23,1,0,3760.17,3600,160.17,0,0,2881.24,1,0,0,6
1014798,1242194,14000,14000,1,6.62,429.86,1,2,2,6,115000,3,6,1,1.19,4,6,1,0,14682.48,14000,682.48,0,0,10822.12,1,0,0,6
1032083,1261717,4025,4025,1,9.91,129.71,2,6,1,6,25000,1,6,1,16.99,8,15,1,0,4652.209608,4025,627.21,0,0,768.97,1,0,0,9
1032091,1261726,15000,15000,2,20.89,404.88,6,26,10,6,59000,1,2,1,11.33,5,25,1,4038.02,19800.64,10961.97,8838.67,0,0,404.88,1,0,0,20
1031920,1261576,2600,2600,1,12.69,87.22,2,10,1,6,9600,2,6,1,1.25,17,22,1,0,2730.53,2600,130.53,0,0,2385.02,1,0,0,12
